Date,Date as Text,Domestic Currency (EUR),Exchange Rate (USD),EUR_USD,Exchange Rate (EUR),EUR_EUR
01.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
02.01.2006,Jan 2006,"22,33","0,826232119","27,0263035",1,"22,33"
03.01.2006,Jan 2006,"21,75","0,826232119","26,32432159",1,"21,75"
04.01.2006,Jan 2006,22,"0,826232119","26,6269",1,22
05.01.2006,Jan 2006,"22,42","0,826232119","27,13523173",1,"22,42"
06.01.2006,Jan 2006,"22,98","0,826232119","27,81300736",1,"22,98"
07.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
08.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
09.01.2006,Jan 2006,"22,62","0,826232119","27,37729445",1,"22,62"
10.01.2006,Jan 2006,"22,59","0,826232119","27,34098505",1,"22,59"
11.01.2006,Jan 2006,"22,8","0,826232119","27,59515091",1,"22,8"
12.01.2006,Jan 2006,"22,8","0,826232119","27,59515091",1,"22,8"
13.01.2006,Jan 2006,"22,83","0,826232119","27,63146032",1,"22,83"
14.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
15.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
16.01.2006,Jan 2006,"22,77","0,826232119","27,5588415",1,"22,77"
17.01.2006,Jan 2006,"23,86","0,826232119","28,87808336",1,"23,86"
18.01.2006,Jan 2006,"24,83","0,826232119","30,05208759",1,"24,83"
19.01.2006,Jan 2006,"24,88","0,826232119","30,11260327",1,"24,88"
20.01.2006,Jan 2006,"26,23","0,826232119","31,74652668",1,"26,23"
21.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
22.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
23.01.2006,Jan 2006,"25,37","0,826232119","30,70565695",1,"25,37"
24.01.2006,Jan 2006,"24,78","0,826232119","29,99157191",1,"24,78"
25.01.2006,Jan 2006,"25,14","0,826232119","30,42728482",1,"25,14"
26.01.2006,Jan 2006,"25,94","0,826232119","31,39553573",1,"25,94"
27.01.2006,Jan 2006,"25,35","0,826232119","30,68145068",1,"25,35"
28.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
29.01.2006,Jan 2006,#N/A,"0,826232119",#N/A,1,#N/A
30.01.2006,Jan 2006,"25,92","0,826232119","31,37132945",1,"25,92"
31.01.2006,Jan 2006,"25,95","0,826232119","31,40763886",1,"25,95"
01.02.2006,Feb 2006,"26,25","0,837636692","31,33816875",1,"26,25"
02.02.2006,Feb 2006,"26,9","0,837636692","32,1141615",1,"26,9"
03.02.2006,Feb 2006,"27,22","0,837636692","32,4961887",1,"27,22"
04.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
05.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
06.02.2006,Feb 2006,"26,96","0,837636692","32,1857916",1,"26,96"
07.02.2006,Feb 2006,"25,9","0,837636692","30,9203265",1,"25,9"
08.02.2006,Feb 2006,"25,4","0,837636692","30,323409",1,"25,4"
09.02.2006,Feb 2006,"25,77","0,837636692","30,76512795",1,"25,77"
10.02.2006,Feb 2006,"26,01","0,837636692","31,05164835",1,"26,01"
11.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
12.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
13.02.2006,Feb 2006,"25,59","0,837636692","30,55023765",1,"25,59"
14.02.2006,Feb 2006,"25,68","0,837636692","30,6576828",1,"25,68"
15.02.2006,Feb 2006,"26,02","0,837636692","31,0635867",1,"26,02"
16.02.2006,Feb 2006,"26,18","0,837636692","31,2546003",1,"26,18"
17.02.2006,Feb 2006,"26,18","0,837636692","31,2546003",1,"26,18"
18.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
19.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
20.02.2006,Feb 2006,"26,52","0,837636692","31,6605042",1,"26,52"
21.02.2006,Feb 2006,"26,67","0,837636692","31,83957945",1,"26,67"
22.02.2006,Feb 2006,"26,84","0,837636692","32,0425314",1,"26,84"
23.02.2006,Feb 2006,"26,1","0,837636692","31,1590935",1,"26,1"
24.02.2006,Feb 2006,"26,19","0,837636692","31,26653865",1,"26,19"
25.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
26.02.2006,Feb 2006,#N/A,"0,837636692",#N/A,1,#N/A
27.02.2006,Feb 2006,"25,9","0,837636692","30,9203265",1,"25,9"
28.02.2006,Feb 2006,"25,7","0,837636692","30,6815595",1,"25,7"
01.03.2006,Mar 2006,"26,23","0,831946755","31,52846",1,"26,23"
02.03.2006,Mar 2006,"26,54","0,831946755","31,90108",1,"26,54"
03.03.2006,Mar 2006,"26,6","0,831946755","31,9732",1,"26,6"
04.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
05.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
06.03.2006,Mar 2006,"26,53","0,831946755","31,88906",1,"26,53"
07.03.2006,Mar 2006,"26,1","0,831946755","31,3722",1,"26,1"
08.03.2006,Mar 2006,"26,27","0,831946755","31,57654",1,"26,27"
09.03.2006,Mar 2006,"26,18","0,831946755","31,46836",1,"26,18"
10.03.2006,Mar 2006,"26,33","0,831946755","31,64866",1,"26,33"
11.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
12.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
13.03.2006,Mar 2006,"26,75","0,831946755","32,1535",1,"26,75"
14.03.2006,Mar 2006,"26,61","0,831946755","31,98522",1,"26,61"
15.03.2006,Mar 2006,"26,43","0,831946755","31,76886",1,"26,43"
16.03.2006,Mar 2006,"26,14","0,831946755","31,42028",1,"26,14"
17.03.2006,Mar 2006,"26,3","0,831946755","31,6126",1,"26,3"
18.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
19.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
20.03.2006,Mar 2006,"26,49","0,831946755","31,84098",1,"26,49"
21.03.2006,Mar 2006,"26,55","0,831946755","31,9131",1,"26,55"
22.03.2006,Mar 2006,"26,5","0,831946755","31,853",1,"26,5"
23.03.2006,Mar 2006,"26,53","0,831946755","31,88906",1,"26,53"
24.03.2006,Mar 2006,"26,4","0,831946755","31,7328",1,"26,4"
25.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
26.03.2006,Mar 2006,#N/A,"0,831946755",#N/A,1,#N/A
27.03.2006,Mar 2006,"26,15","0,831946755","31,4323",1,"26,15"
28.03.2006,Mar 2006,"26,31","0,831946755","31,62462",1,"26,31"
29.03.2006,Mar 2006,"26,54","0,831946755","31,90108",1,"26,54"
30.03.2006,Mar 2006,"26,69","0,831946755","32,08138",1,"26,69"
31.03.2006,Mar 2006,"26,69","0,831946755","32,08138",1,"26,69"
01.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
02.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
03.04.2006,Apr 2006,"26,73","0,81491844","32,8008285",1,"26,73"
04.04.2006,Apr 2006,"26,94","0,81491844","33,058523",1,"26,94"
05.04.2006,Apr 2006,"27,85","0,81491844","34,17519917",1,"27,85"
06.04.2006,Apr 2006,"28,43","0,81491844","34,88692683",1,"28,43"
07.04.2006,Apr 2006,"28,24","0,81491844","34,65377467",1,"28,24"
08.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
09.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
10.04.2006,Apr 2006,"28,4","0,81491844","34,85011333",1,"28,4"
11.04.2006,Apr 2006,"28,75","0,81491844","35,27960417",1,"28,75"
12.04.2006,Apr 2006,"28,77","0,81491844","35,3041465",1,"28,77"
13.04.2006,Apr 2006,"28,63","0,81491844","35,13235017",1,"28,63"
14.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
15.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
16.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
17.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
18.04.2006,Apr 2006,"29,78","0,81491844","36,54353433",1,"29,78"
19.04.2006,Apr 2006,"29,7","0,81491844","36,445365",1,"29,7"
20.04.2006,Apr 2006,"29,43","0,81491844","36,1140435",1,"29,43"
21.04.2006,Apr 2006,"28,95","0,81491844","35,5250275",1,"28,95"
22.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
23.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
24.04.2006,Apr 2006,"29,37","0,81491844","36,0404165",1,"29,37"
25.04.2006,Apr 2006,"26,9","0,81491844","33,00943833",1,"26,9"
26.04.2006,Apr 2006,"21,5","0,81491844","26,38300833",1,"21,5"
27.04.2006,Apr 2006,"16,23","0,81491844","19,9161035",1,"16,23"
28.04.2006,Apr 2006,"13,38","0,81491844","16,418821",1,"13,38"
29.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
30.04.2006,Apr 2006,#N/A,"0,81491844",#N/A,1,#N/A
01.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
02.05.2006,May 2006,"10,96","0,783110443","13,99547164",1,"10,96"
03.05.2006,May 2006,"11,96","0,783110443","15,27243073",1,"11,96"
04.05.2006,May 2006,"14,22","0,783110443","18,15835827",1,"14,22"
05.05.2006,May 2006,"12,73","0,783110443","16,25568923",1,"12,73"
06.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
07.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
08.05.2006,May 2006,"11,92","0,783110443","15,22135236",1,"11,92"
09.05.2006,May 2006,12,"0,783110443","15,32350909",1,12
10.05.2006,May 2006,"13,03","0,783110443","16,63877695",1,"13,03"
11.05.2006,May 2006,"12,65","0,783110443","16,1535325",1,"12,65"
12.05.2006,May 2006,"9,13","0,783110443","11,6586365",1,"9,13"
13.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
14.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
15.05.2006,May 2006,"14,95","0,783110443","19,09053841",1,"14,95"
16.05.2006,May 2006,"16,33","0,783110443","20,85274195",1,"16,33"
17.05.2006,May 2006,"15,5","0,783110443","19,79286591",1,"15,5"
18.05.2006,May 2006,"15,48","0,783110443","19,76732673",1,"15,48"
19.05.2006,May 2006,"16,01","0,783110443","20,44411505",1,"16,01"
20.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
21.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
22.05.2006,May 2006,"17,86","0,783110443","22,80648936",1,"17,86"
23.05.2006,May 2006,"19,16","0,783110443","24,46653618",1,"19,16"
24.05.2006,May 2006,"18,73","0,783110443","23,91744377",1,"18,73"
25.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
26.05.2006,May 2006,"18,6","0,783110443","23,75143909",1,"18,6"
27.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
28.05.2006,May 2006,#N/A,"0,783110443",#N/A,1,#N/A
29.05.2006,May 2006,"18,35","0,783110443","23,43219932",1,"18,35"
30.05.2006,May 2006,"17,43","0,783110443","22,25739695",1,"17,43"
31.05.2006,May 2006,"16,48","0,783110443","21,04428582",1,"16,48"
01.06.2006,Jun 2006,"15,95","0,790516675","20,1766775",1,"15,95"
02.06.2006,Jun 2006,"15,88","0,790516675","20,08812782",1,"15,88"
03.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
04.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
05.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
06.06.2006,Jun 2006,"15,53","0,790516675","19,64537941",1,"15,53"
07.06.2006,Jun 2006,"14,65","0,790516675","18,53218341",1,"14,65"
08.06.2006,Jun 2006,"14,11","0,790516675","17,84908586",1,"14,11"
09.06.2006,Jun 2006,"13,8","0,790516675","17,45693727",1,"13,8"
10.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
11.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
12.06.2006,Jun 2006,"14,75","0,790516675","18,65868295",1,"14,75"
13.06.2006,Jun 2006,"14,8","0,790516675","18,72193273",1,"14,8"
14.06.2006,Jun 2006,"14,53","0,790516675","18,38038395",1,"14,53"
15.06.2006,Jun 2006,"14,57","0,790516675","18,43098377",1,"14,57"
16.06.2006,Jun 2006,"14,7","0,790516675","18,59543318",1,"14,7"
17.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
18.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
19.06.2006,Jun 2006,"14,9","0,790516675","18,84843227",1,"14,9"
20.06.2006,Jun 2006,"15,5","0,790516675","19,60742955",1,"15,5"
21.06.2006,Jun 2006,"15,09","0,790516675","19,08878141",1,"15,09"
22.06.2006,Jun 2006,"15,28","0,790516675","19,32913055",1,"15,28"
23.06.2006,Jun 2006,"15,13","0,790516675","19,13938123",1,"15,13"
24.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
25.06.2006,Jun 2006,#N/A,"0,790516675",#N/A,1,#N/A
26.06.2006,Jun 2006,"14,67","0,790516675","18,55748332",1,"14,67"
27.06.2006,Jun 2006,"14,9","0,790516675","18,84843227",1,"14,9"
28.06.2006,Jun 2006,"15,23","0,790516675","19,26588077",1,"15,23"
29.06.2006,Jun 2006,"15,57","0,790516675","19,69597923",1,"15,57"
30.06.2006,Jun 2006,"15,68","0,790516675","19,83512873",1,"15,68"
01.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
02.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
03.07.2006,Jul 2006,"15,88","0,788415548","20,14166267",1,"15,88"
04.07.2006,Jul 2006,"15,81","0,788415548","20,052877",1,"15,81"
05.07.2006,Jul 2006,"15,78","0,788415548","20,014826",1,"15,78"
06.07.2006,Jul 2006,"16,05","0,788415548","20,357285",1,"16,05"
07.07.2006,Jul 2006,"15,98","0,788415548","20,26849933",1,"15,98"
08.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
09.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
10.07.2006,Jul 2006,"16,04","0,788415548","20,34460133",1,"16,04"
11.07.2006,Jul 2006,"16,19","0,788415548","20,53485633",1,"16,19"
12.07.2006,Jul 2006,"16,23","0,788415548","20,585591",1,"16,23"
13.07.2006,Jul 2006,"16,25","0,788415548","20,61095833",1,"16,25"
14.07.2006,Jul 2006,"16,4","0,788415548","20,80121333",1,"16,4"
15.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
16.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
17.07.2006,Jul 2006,"17,13","0,788415548","21,727121",1,"17,13"
18.07.2006,Jul 2006,"16,9","0,788415548","21,43539667",1,"16,9"
19.07.2006,Jul 2006,"16,38","0,788415548","20,775846",1,"16,38"
20.07.2006,Jul 2006,"16,57","0,788415548","21,01683567",1,"16,57"
21.07.2006,Jul 2006,"16,53","0,788415548","20,966101",1,"16,53"
22.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
23.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
24.07.2006,Jul 2006,"16,38","0,788415548","20,775846",1,"16,38"
25.07.2006,Jul 2006,"16,08","0,788415548","20,395336",1,"16,08"
26.07.2006,Jul 2006,"16,26","0,788415548","20,623642",1,"16,26"
27.07.2006,Jul 2006,"16,49","0,788415548","20,91536633",1,"16,49"
28.07.2006,Jul 2006,"15,98","0,788415548","20,26849933",1,"15,98"
29.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
30.07.2006,Jul 2006,#N/A,"0,788415548",#N/A,1,#N/A
31.07.2006,Jul 2006,"16,02","0,788415548","20,319234",1,"16,02"
01.08.2006,Aug 2006,"16,23","0,780560646","20,79274696",1,"16,23"
02.08.2006,Aug 2006,"16,29","0,780560646","20,86961478",1,"16,29"
03.08.2006,Aug 2006,"15,97","0,780560646","20,45965304",1,"15,97"
04.08.2006,Aug 2006,"15,17","0,780560646","19,4347487",1,"15,17"
05.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
06.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
07.08.2006,Aug 2006,"15,55","0,780560646","19,92157826",1,"15,55"
08.08.2006,Aug 2006,"15,65","0,780560646","20,0496913",1,"15,65"
09.08.2006,Aug 2006,"15,62","0,780560646","20,01125739",1,"15,62"
10.08.2006,Aug 2006,"15,54","0,780560646","19,90876696",1,"15,54"
11.08.2006,Aug 2006,"15,63","0,780560646","20,0240687",1,"15,63"
12.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
13.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
14.08.2006,Aug 2006,"15,47","0,780560646","19,81908783",1,"15,47"
15.08.2006,Aug 2006,"15,4","0,780560646","19,7294087",1,"15,4"
16.08.2006,Aug 2006,"15,54","0,780560646","19,90876696",1,"15,54"
17.08.2006,Aug 2006,"15,64","0,780560646","20,03688",1,"15,64"
18.08.2006,Aug 2006,"15,75","0,780560646","20,17780435",1,"15,75"
19.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
20.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
21.08.2006,Aug 2006,"16,4","0,780560646","21,01053913",1,"16,4"
22.08.2006,Aug 2006,"16,72","0,780560646","21,42050087",1,"16,72"
23.08.2006,Aug 2006,"16,58","0,780560646","21,24114261",1,"16,58"
24.08.2006,Aug 2006,"16,17","0,780560646","20,71587913",1,"16,17"
25.08.2006,Aug 2006,"16,1","0,780560646","20,6262",1,"16,1"
26.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
27.08.2006,Aug 2006,#N/A,"0,780560646",#N/A,1,#N/A
28.08.2006,Aug 2006,"16,04","0,780560646","20,54933217",1,"16,04"
29.08.2006,Aug 2006,"15,85","0,780560646","20,30591739",1,"15,85"
30.08.2006,Aug 2006,"15,57","0,780560646","19,94720087",1,"15,57"
31.08.2006,Aug 2006,"15,73","0,780560646","20,15218174",1,"15,73"
01.09.2006,Sep 2006,"15,83","0,785704665","20,14751943",1,"15,83"
02.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
03.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
04.09.2006,Sep 2006,"16,15","0,785704665","20,55479714",1,"16,15"
05.09.2006,Sep 2006,"16,34","0,785704665","20,79661829",1,"16,34"
06.09.2006,Sep 2006,"16,41","0,785704665","20,88571029",1,"16,41"
07.09.2006,Sep 2006,"16,29","0,785704665","20,73298114",1,"16,29"
08.09.2006,Sep 2006,"16,23","0,785704665","20,65661657",1,"16,23"
09.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
10.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
11.09.2006,Sep 2006,"16,05","0,785704665","20,42752286",1,"16,05"
12.09.2006,Sep 2006,"16,17","0,785704665","20,580252",1,"16,17"
13.09.2006,Sep 2006,"16,1","0,785704665","20,49116",1,"16,1"
14.09.2006,Sep 2006,"16,14","0,785704665","20,54206971",1,"16,14"
15.09.2006,Sep 2006,"16,15","0,785704665","20,55479714",1,"16,15"
16.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
17.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
18.09.2006,Sep 2006,"16,08","0,785704665","20,46570514",1,"16,08"
19.09.2006,Sep 2006,"15,55","0,785704665","19,79115143",1,"15,55"
20.09.2006,Sep 2006,"13,95","0,785704665","17,75476286",1,"13,95"
21.09.2006,Sep 2006,"13,58","0,785704665","17,283848",1,"13,58"
22.09.2006,Sep 2006,"13,48","0,785704665","17,15657371",1,"13,48"
23.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
24.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
25.09.2006,Sep 2006,"12,6","0,785704665","16,03656",1,"12,6"
26.09.2006,Sep 2006,"11,65","0,785704665","14,82745429",1,"11,65"
27.09.2006,Sep 2006,12,"0,785704665","15,27291429",1,12
28.09.2006,Sep 2006,"12,45","0,785704665","15,84564857",1,"12,45"
29.09.2006,Sep 2006,"12,85","0,785704665","16,35474571",1,"12,85"
30.09.2006,Sep 2006,#N/A,"0,785704665",#N/A,1,#N/A
01.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
02.10.2006,oct. 2006,"12,35","0,79295567","15,57464114",1,"12,35"
03.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
04.10.2006,oct. 2006,"11,84","0,79295567","14,93147782",1,"11,84"
05.10.2006,oct. 2006,"12,01","0,79295567","15,14586559",1,"12,01"
06.10.2006,oct. 2006,"11,97","0,79295567","15,09542141",1,"11,97"
07.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
08.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
09.10.2006,oct. 2006,"12,28","0,79295567","15,48636382",1,"12,28"
10.10.2006,oct. 2006,"12,41","0,79295567","15,65030741",1,"12,41"
11.10.2006,oct. 2006,"12,32","0,79295567","15,536808",1,"12,32"
12.10.2006,oct. 2006,"12,34","0,79295567","15,56203009",1,"12,34"
13.10.2006,oct. 2006,"12,42","0,79295567","15,66291845",1,"12,42"
14.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
15.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
16.10.2006,oct. 2006,"12,36","0,79295567","15,58725218",1,"12,36"
17.10.2006,oct. 2006,"12,67","0,79295567","15,97819459",1,"12,67"
18.10.2006,oct. 2006,"12,77","0,79295567","16,10430505",1,"12,77"
19.10.2006,oct. 2006,"12,78","0,79295567","16,11691609",1,"12,78"
20.10.2006,oct. 2006,"12,72","0,79295567","16,04124982",1,"12,72"
21.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
22.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
23.10.2006,oct. 2006,"12,49","0,79295567","15,75119577",1,"12,49"
24.10.2006,oct. 2006,"12,47","0,79295567","15,72597368",1,"12,47"
25.10.2006,oct. 2006,"11,93","0,79295567","15,04497723",1,"11,93"
26.10.2006,oct. 2006,"12,08","0,79295567","15,23414291",1,"12,08"
27.10.2006,oct. 2006,"11,73","0,79295567","14,79275632",1,"11,73"
28.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
29.10.2006,oct. 2006,#N/A,"0,79295567",#N/A,1,#N/A
30.10.2006,oct. 2006,"10,75","0,79295567","13,55687386",1,"10,75"
31.10.2006,oct. 2006,"10,73","0,79295567","13,53165177",1,"10,73"
01.11.2006,nov. 2006,"11,1","0,776312586","14,29836409",1,"11,1"
02.11.2006,nov. 2006,"10,71","0,776312586","13,79598914",1,"10,71"
03.11.2006,nov. 2006,"10,58","0,776312586","13,62853082",1,"10,58"
04.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
05.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
06.11.2006,nov. 2006,"10,33","0,776312586","13,30649559",1,"10,33"
07.11.2006,nov. 2006,"9,38","0,776312586","12,08276173",1,"9,38"
08.11.2006,nov. 2006,"9,45","0,776312586","12,17293159",1,"9,45"
09.11.2006,nov. 2006,"9,49","0,776312586","12,22445723",1,"9,49"
10.11.2006,nov. 2006,"8,64","0,776312586","11,12953745",1,"8,64"
11.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
12.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
13.11.2006,nov. 2006,"8,36","0,776312586","10,768858",1,"8,36"
14.11.2006,nov. 2006,"9,09","0,776312586","11,70920086",1,"9,09"
15.11.2006,nov. 2006,"9,06","0,776312586","11,67055664",1,"9,06"
16.11.2006,nov. 2006,"8,57","0,776312586","11,03936759",1,"8,57"
17.11.2006,nov. 2006,"8,58","0,776312586","11,052249",1,"8,58"
18.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
19.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
20.11.2006,nov. 2006,"8,56","0,776312586","11,02648618",1,"8,56"
21.11.2006,nov. 2006,"8,68","0,776312586","11,18106309",1,"8,68"
22.11.2006,nov. 2006,"8,66","0,776312586","11,15530027",1,"8,66"
23.11.2006,nov. 2006,"8,71","0,776312586","11,21970732",1,"8,71"
24.11.2006,nov. 2006,"9,03","0,776312586","11,63191241",1,"9,03"
25.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
26.11.2006,nov. 2006,#N/A,"0,776312586",#N/A,1,#N/A
27.11.2006,nov. 2006,"8,9","0,776312586","11,46445409",1,"8,9"
28.11.2006,nov. 2006,"8,57","0,776312586","11,03936759",1,"8,57"
29.11.2006,nov. 2006,"8,08","0,776312586","10,40817855",1,"8,08"
30.11.2006,nov. 2006,"7,87","0,776312586","10,13766895",1,"7,87"
01.12.2006,Dec 2006,"7,33","0,756842453","9,684974684",1,"7,33"
02.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
03.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
04.12.2006,Dec 2006,"6,93","0,756842453","9,156463105",1,"6,93"
05.12.2006,Dec 2006,"6,7","0,756842453","8,852568947",1,"6,7"
06.12.2006,Dec 2006,"7,06","0,756842453","9,328229368",1,"7,06"
07.12.2006,Dec 2006,"7,28","0,756842453","9,618910737",1,"7,28"
08.12.2006,Dec 2006,"7,19","0,756842453","9,499995632",1,"7,19"
09.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
10.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
11.12.2006,Dec 2006,"7,01","0,756842453","9,262165421",1,"7,01"
12.12.2006,Dec 2006,"6,8","0,756842453","8,984696842",1,"6,8"
13.12.2006,Dec 2006,"6,42","0,756842453","8,482610842",1,"6,42"
14.12.2006,Dec 2006,"6,35","0,756842453","8,390121316",1,"6,35"
15.12.2006,Dec 2006,"6,53","0,756842453","8,627951526",1,"6,53"
16.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
17.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
18.12.2006,Dec 2006,"6,52","0,756842453","8,614738737",1,"6,52"
19.12.2006,Dec 2006,"6,54","0,756842453","8,641164316",1,"6,54"
20.12.2006,Dec 2006,"6,54","0,756842453","8,641164316",1,"6,54"
21.12.2006,Dec 2006,"6,62","0,756842453","8,746866632",1,"6,62"
22.12.2006,Dec 2006,"6,85","0,756842453","9,050760789",1,"6,85"
23.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
24.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
25.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
26.12.2006,Dec 2006,#N/A,"0,756842453",#N/A,1,#N/A
27.12.2006,Dec 2006,"6,6","0,756842453","8,720441053",1,"6,6"
28.12.2006,Dec 2006,"6,59","0,756842453","8,707228263",1,"6,59"
29.12.2006,Dec 2006,"6,55","0,756842453","8,654377105",1,"6,55"
